RC Number,RC Name,Category,Vendor Number,Vendor Name,Address 1,Address 2,City,State,Zipcode, Amount 
30,"Senior Vice Chancellor, Health Sciences",6400,571847,THIRDRIVER PARTNERS LLC,6955 THOMAS BLVD,,PITTSBURGH,PA,15208,"  3,446.00 "
42,Greensburg Campus,7135,529010,THOMARIOS,121 WABASH ST,,PITTSBURGH,PA,15220,"  4,440.00 "
67,Facilities Management,6000,111386,THOMAS FASTENING SYSTEMS,PO BOX 176,,FINLEYVILLE,PA,15332,"  3,192.00 "
41,Johnstown Campus,6000,158562,THOMAS FEED MILL,RD#2,,HOLLSOPPLE,PA,15935,"  40,923.00 "
10,Senior Vice Chancellor and Provost,6800,565148,THOMAS M EVANS DESIGN,2622 BROAD STREET,,BETHEL PARK,PA,15102,"  1,031.00 "
92,Business Operations,7400,111390,THOMAS POLLARD PHOTOGRAPHY,1420 TERMON AVE,,PITTSBURGH,PA,15212,"  2,631.00 "
90,Western Psychiatric Institute and Clinic,7300,351569,"THOMAS, BETTE R","C/O H WAYNE WEINSTEIN, INC",3015 BOWMAN AVENUE,MCKEESPORT,PA,15132,"  32,980.00 "
60,Libraries,6500,328894,THOMSON GALE,P O BOX 95501,,CHICAGO,IL,60694-5501,"  297,816.00 "
21,Katz Graduate School of Business,6000,456323,THOMSON REUTERS (MARKETS) LLC,P O BOX 415983,,BOSTON,MA,02241-5983,"  72,444.00 "
60,Libraries,6500,456323,THOMSON REUTERS (MARKETS) LLC,P O BOX 415983,,BOSTON,MA,02241-5983,"  59,784.00 "
30,"Senior Vice Chancellor, Health Sciences",6500,530340,THOMSON REUTERS (SCIENTIFIC) LLC,PO BOX 71416,,CHICAGO,IL,60694-1416,"  14,580.00 "
87,Chief Financial Officer,6000,456634,THOMSON REUTERS (TAX & ACCOUNTING) INC,PO BOX 6016,,CAROL STREAM,IL,60197-6016,"  18,505.00 "
87,Chief Financial Officer,6400,456634,THOMSON REUTERS (TAX & ACCOUNTING) INC,PO BOX 6016,,CAROL STREAM,IL,60197-6016,"  7,072.00 "
24,School of Law,6500,456634,THOMSON REUTERS (TAX & ACCOUNTING) INC,PO BOX 6016,,CAROL STREAM,IL,60197-6016,"  1,090.00 "
61,Computing Services & Systems Development,6400,397647,THOMSON REUTERS INC,3916 RANCHERO DR,,ANN ARBOR,MI,48108,"  10,479.00 "
92,Business Operations,7400,290936,THOMSON REUTERS-WEST,PO BOX 6292,WEST-  PAYMENT CENTER,CAROL STREAM,IL,60197-6292,"  3,935.00 "
54,General Counsel,6400,290936,THOMSON REUTERS-WEST,PO BOX 6292,WEST-  PAYMENT CENTER,CAROL STREAM,IL,60197-6292,"  60,168.00 "
60,Libraries,6500,290936,THOMSON REUTERS-WEST,PO BOX 6292,WEST-  PAYMENT CENTER,CAROL STREAM,IL,60197-6292,"  2,547.00 "
24,School of Law,6000,290936,THOMSON REUTERS-WEST,PO BOX 6292,WEST-  PAYMENT CENTER,CAROL STREAM,IL,60197-6292,"  1,064.00 "
10,Senior Vice Chancellor and Provost,7400,111413,THOMSON-SHORE INC,PO BOX 75267,,BALTIMORE,MD,21275-5267,"  52,554.00 "
85,School of Medicine Division Administration,6000,160418,THOREN CAGING SYSTEMS INC,815 WEST SEVENTH ST,,HAZLETON,PA,18201,"  8,204.00 "
06,Kenneth P. Dietrich School of Arts and Sciences,6000,111418,THORLABS INC,435 ROUTE 206,PO BOX 366,NEWTON,NJ,07860,"  20,293.00 "
35,School of Medicine,6000,111418,THORLABS INC,435 ROUTE 206,PO BOX 366,NEWTON,NJ,07860,"  7,158.00 "
23,Swanson School of Engineering,6000,111418,THORLABS INC,435 ROUTE 206,PO BOX 366,NEWTON,NJ,07860,"  3,546.00 "
92,Business Operations,7400,417716,THREE RIVERS CHRYSLER JEEP DODGE LLC,2633 WEST LIBERTY AVE,,PITTSBURGH,PA,15216-3407,"  2,379.00 "
32,School of Nursing,6400,409840,THREE RIVERS ENTERTAINMENT & PRODUCTION,1028 SAW MILL RUN BLVD,,PITTSBURGH,PA,15220,"  1,414.00 "
92,Business Operations,7100,437582,THREE RIVERS HARLEY DAVIDSON,1463 GLENN AVENUE,,GLENSHAW,PA,15116,"  1,636.00 "
67,Facilities Management,6000,560775,THREE RIVERS MARINE & RAIL TERMINALS LLC,17 ARENTZEN BLVD SUITE 206,,CHARLEROI,PA,15022,"  13,922.00 "
05,Student Affairs,7300,147798,THREE RIVERS ROWING ASSN,300 WATERFRONT DRIVE,,PITTSBURGH,PA,15222-4738,"  19,000.00 "
10,Senior Vice Chancellor and Provost,6400,536720,THRILL MILL INC,6022 BROAD ST,,PITTSBURGH,PA,15206,"  10,000.00 "
92,Business Operations,7400,350375,THYMES,PO BOX 1450 NW 6167,,MINNEAPOLIS,MN,55485-6167,"  1,372.00 "
44,Bradford Campus,7100,352396,THYSSENKRUPP ELEVATOR CORP,PO BOX 933004,,ATLANTA,GA,31193-3004,"  3,907.00 "
92,Business Operations,7400,111437,TICHENOR COLLEGE TEXTBOOK CO,PO BOX 669,,BLOOMINGTON,IN,47402,"  66,447.00 "
01,Chancellor,6400,556700,TIERNEY,PO BOX 74008225,,CHICAGO,IL,60674-8225,"  92,998.00 "
54,General Counsel,6400,556700,TIERNEY,PO BOX 74008225,,CHICAGO,IL,60674-8225,"  78,580.00 "
10,Senior Vice Chancellor and Provost,6400,556700,TIERNEY,PO BOX 74008225,,CHICAGO,IL,60674-8225,"  23,223.00 "
41,Johnstown Campus,6000,350016,TIME CLOCK PLUS BY DATA MANAGEMENT INC,3322 WEST LOOP 306,,SAN ANGELO,TX,76904,"  1,498.00 "
44,Bradford Campus,6400,310254,TIMES OBSERVER,PO BOX 188,,WARREN,PA,16365,"  12,768.00 "
44,Bradford Campus,6400,146234,TIMES PUBLISHING CO,205 WEST 12TH ST,PO BOX 6137,ERIE,PA,16534,"  7,153.00 "
06,Kenneth P. Dietrich School of Arts and Sciences,6400,562247,"TIPTON, JOSEPH ARTHUR",809 DILLARD ROAD,,ROCK HILL,SC,29730,"  1,000.00 "
35,School of Medicine,6000,417988,TISSUE GENESIS LLC,677 ALA MOANA BLVD 1100,,HONOLULU,HI,96813,"  1,809.00 "
67,Facilities Management,6400,303224,TITAN CONSULTING LLC,PO BOX 105328,,ATLANTA,GA,30348-5328,"  15,976.00 "
05,Student Affairs,6000,365202,TITANIUM SOFTWARE INC,P O BOX 980788,,HOUSTON,TX,77098-0788,"  1,670.00 "
44,Bradford Campus,6400,313554,TITUSVILLE AREA HOSPITAL,406 WEST OAK ST,,TITUSVILLE,PA,16354,"  11,048.00 "
92,Business Operations,6400,347715,TMA SYSTEMS LLC,5100 EAST  SKELLY DRIVE STE 900,,TULSA,OK,74135,"  29,100.00 "
67,Facilities Management,6000,347715,TMA SYSTEMS LLC,5100 EAST  SKELLY DRIVE STE 900,,TULSA,OK,74135,"  177,696.00 "
21,Katz Graduate School of Business,6600,551019,T-MOBILE CZECH REPUBLIC AS,TOMICKOVA 21441,,PRAHA,,414800,"  7,388.00 "
92,Business Operations,7100,111480,TOBEY-KARG SERVICE AGENCY,4640 CAMPBELLS RUN RD,,PITTSBURGH,PA,15205,"  4,890.00 "
85,School of Medicine Division Administration,7100,111480,TOBEY-KARG SERVICE AGENCY,4640 CAMPBELLS RUN RD,,PITTSBURGH,PA,15205,"  4,650.00 "
06,Kenneth P. Dietrich School of Arts and Sciences,6000,427370,TOBII TECHNOLOGY INC,510 N WASHINGTON STREET,SUITE 200,FALLS CHURCH,VA,22046,"  2,358.00 "
39,School of Health & Rehabilition Sciences,6400,418622,TODD E SMITH REMOVAL SERVICE INC,302 HARRISON AVE,,PITTSBURGH,PA,15202,"  2,250.00 "
92,Business Operations,7400,331258,TOKENS & COINS,748 ARLINGTON AVE,,BERKELEY,CA,94707,"  1,124.00 "
92,Business Operations,6000,426855,TOLEDO TICKET COMPANY,3963 CATAWBA ST,,TOLEDO,OH,43612,"  20,515.00 "
92,Business Operations,6800,426855,TOLEDO TICKET COMPANY,3963 CATAWBA ST,,TOLEDO,OH,43612,"  15,797.00 "
67,Facilities Management,7400,489137,TOM BROWN CONTRACTING INC,P O BOX 534,224 GEORGETOWN ROAD,LAWRENCE,PA,15055,"  1,450.00 "
67,Facilities Management,6000,111489,TOM BROWN INC,224 GEORGETOWN ROAD,PO BOX 460,LAWRENCE,PA,15055-0460,"  4,765.00 "
67,Facilities Management,7400,111489,TOM BROWN INC,224 GEORGETOWN ROAD,PO BOX 460,LAWRENCE,PA,15055-0460,"  7,488.00 "
01,Chancellor,7400,366215,TOM LITTLE PHOTOGRAPHY & IMAGING,406 N TAYLOR AVENUE,,PITTSBURGH,PA,15212,"  2,000.00 "
01,Chancellor,6400,540187,TOM M JOHNSON PHOTOGRAPHY,128 WYNGATE ROAD,,MOON TOWNSHIP,PA,15108-1029,"  6,300.00 "
26,School of Social Work,6400,433402,"TOMPKINS, CATHERINE JEANETTE",4922 COVE RD,,FAIRFAX,VA,22032,"  1,200.00 "
06,Kenneth P. Dietrich School of Arts and Sciences,6400,561155,TONYA EDMONDS WEB DEVELOPMENT,315 ABERDEEN DRIVE,,PITTSBURGH,PA,15239,"  1,540.00 "
06,Kenneth P. Dietrich School of Arts and Sciences,6400,556567,"TOOMEY, MICHAEL",5 FOURTH ST  APT 9,,BROOKLYN,NY,11231,"  1,000.00 "
92,Business Operations,7400,419432,TOP FLIGHT INC,PO BOX 844594,,BOSTON,MA,02284-4594,"  1,441.00 "
41,Johnstown Campus,6400,364575,TOP HAT CLEANERS INCORPORATED,1217 GRAHAM AVENUE,,WINDBER,PA,15963,"  5,752.00 "
01,Chancellor,7400,303565,TOP NOTCH ART SUPPLY,340 LOAGAN ST BLDG 1,,CARNEGIE,PA,15106,"  3,090.00 "
06,Kenneth P. Dietrich School of Arts and Sciences,6000,303565,TOP NOTCH ART SUPPLY,340 LOAGAN ST BLDG 1,,CARNEGIE,PA,15106,"  1,234.00 "
92,Business Operations,7400,308935,TOP SOX,PO BOX 7128,677 SOUTHWEST ST,HIGH POINT,NC,27264,"  6,951.00 "
41,Johnstown Campus,7135,366188,TOP TO BOTTOM INTERIORS,PO BOX 511,,ALTOONA,PA,16603,"  1,350.00 "
21,Katz Graduate School of Business,7300,514483,TOPAS REAL SPOL SRO,NA BOJISTI 24/1470,,PRAGUE,,120 22,"  82,072.00 "
92,Business Operations,7400,534813,TOPS PRODUCTS,PO BOX 774540,,CHICAGO,IL,60677-4005,"  1,435.00 "
01,Chancellor,6400,560171,"TORISK, EMMALEE CORINNE",716 WALNUT STREET,,PITTSBURGH,PA,15221,"  1,200.00 "
67,Facilities Management,7100,111511,TOTAL EQUIPMENT CO,432 MAPLEWOOD AVE,,AMBRIDGE,PA,15003,"  13,488.00 "
85,School of Medicine Division Administration,6000,310143,TOTAL MRO LLC,1 SHORELINE DRIVE  UNIT #3,,GUILFORD,CT,06437,"  451,522.00 "
80,Athletics,6000,111513,TOTAL PERFORMANCE INC,BOX 1268,,MANSFIELD,OH,44901,"  6,580.00 "
67,Facilities Management,6000,266177,TOTAL PLASTICS INC,23559 NETWORK PL,,CHICAGO,IL,60673-1235,"  3,845.00 "
92,Business Operations,7400,487966,TOTAL SALES & MARKETING INC,368 VINCENT CIRCLE,,WARMINSTER,PA,18974,"  10,529.00 "
42,Greensburg Campus,6000,113055,TOTAL SERVICE INC,1117 LIGONIER STREET,,LATROBE,PA,15650,"  5,390.00 "
42,Greensburg Campus,7100,113055,TOTAL SERVICE INC,1117 LIGONIER STREET,,LATROBE,PA,15650,"  23,500.00 "
85,School of Medicine Division Administration,6400,547945,"TOTO, ROBERT",6728 ABERDEEN AVE,,DALLAS,TX,75230,"  3,500.00 "
22,School of Education,6000,523935,TOUCH OF GREY TEES LLC,375 ROCHESTER RD,,PITTSBURGH,PA,15237,"  3,155.00 "
41,Johnstown Campus,6400,562459,"TOURING THEATRE ASSOCIATES, LLC","630 NINTH AVE., STE 807",,NEW YORK,NY,10036,"  12,120.00 "
92,Business Operations,7140,150005,TOWER ENGINEERING,8150 PERRY HIGHWAY SUITE 319,,PITTSBURGH,PA,15237,"  3,448.00 "
61,Computing Services & Systems Development,7140,150005,TOWER ENGINEERING,8150 PERRY HIGHWAY SUITE 319,,PITTSBURGH,PA,15237,"  2,075.00 "
67,Facilities Management,6400,150005,TOWER ENGINEERING,8150 PERRY HIGHWAY SUITE 319,,PITTSBURGH,PA,15237,"  1,408.00 "
67,Facilities Management,7000,150005,TOWER ENGINEERING,8150 PERRY HIGHWAY SUITE 319,,PITTSBURGH,PA,15237,"  14,060.00 "
67,Facilities Management,7135,150005,TOWER ENGINEERING,8150 PERRY HIGHWAY SUITE 319,,PITTSBURGH,PA,15237,"  13,498.00 "
06,Kenneth P. Dietrich School of Arts and Sciences,7140,150005,TOWER ENGINEERING,8150 PERRY HIGHWAY SUITE 319,,PITTSBURGH,PA,15237,"  5,337.00 "
31,School of Dental Medicine,6000,117776,TP ORTHODONTICS INC,100 CENTER PLAZA,,LAPORTE,IN,46350-9672,"  4,795.00 "
86,"Senior Vice Chancellor, Business and Operations",7135,459667,TRADEBE TREATMENT AND RECYCLING LLC,P.O. BOX 809041,,CHICAGO,IL,60680,"  25,540.00 "
44,Bradford Campus,6000,129207,TRADELINE INC,115 ORINDA WAY,,ORINDA,CA,94563,"  2,790.00 "
21,Katz Graduate School of Business,6000,400742,TRADEREX LLC,BARUCH COLLEGE/CUNY,EILEEN STEMPEL,NEW  YORK,NY,10010,"  9,500.00 "
23,Swanson School of Engineering,6000,421202,TRAFFICWARE LTD,PO BOX 499,,SUGAR LAND,TX,77487-0499,"  4,518.00 "
92,Business Operations,7100,111536,TRANE,PO BOX 406469,,ATLANTA,GA,30384-6469,"  15,955.00 "
67,Facilities Management,6000,111536,TRANE,PO BOX 406469,,ATLANTA,GA,30384-6469,"  31,137.00 "
67,Facilities Management,7100,111536,TRANE,PO BOX 406469,,ATLANTA,GA,30384-6469,"  28,745.00 "
41,Johnstown Campus,7100,111536,TRANE,PO BOX 406469,,ATLANTA,GA,30384-6469,"  39,638.00 "
85,School of Medicine Division Administration,7100,111536,TRANE,PO BOX 406469,,ATLANTA,GA,30384-6469,"  13,096.00 "
42,Greensburg Campus,6000,398946,TRANSFORMATIONS,310 RACQUET DRIVE,,FORT WAYNE,IN,46825,"  1,699.00 "
41,Johnstown Campus,6000,158571,TRAPUZZANOS UNIFORMS,911 SCALP AVENUE,SUITE 159,JOHNSTOWN,PA,15904,"  5,838.00 "
44,Bradford Campus,6000,567110,TRASH CANS WAREHOUSE,PCARD,,,VT,053010000,"  1,166.00 "
92,Business Operations,7400,111560,TRAU AND LOEVNER,838 BRADDOCK AVE,,BRADDOCK,PA,15104,"  125,139.00 "
05,Student Affairs,6000,111560,TRAU AND LOEVNER,838 BRADDOCK AVE,,BRADDOCK,PA,15104,"  1,644.00 "
80,Athletics,6400,569661,"TRAVEL, ANTHONY",7920 BELTLINE ROAD SUITE 1010,,DALLAS,TX,75254,"  9,000.00 "
80,Athletics,7300,111567,TREASURER CITY OF PITTSBURGH,DEPT OF GENERAL SERVICES,604 CITY COUNTY BLDG,PITTSBURGH,PA,15219,"  1,000.00 "
92,Business Operations,6900,111567,TREASURER CITY OF PITTSBURGH,DEPT OF GENERAL SERVICES,604 CITY COUNTY BLDG,PITTSBURGH,PA,15219,"  7,676.00 "
01,Chancellor,6400,111567,TREASURER CITY OF PITTSBURGH,DEPT OF GENERAL SERVICES,604 CITY COUNTY BLDG,PITTSBURGH,PA,15219,"  2,703.00 "
67,Facilities Management,6400,111567,TREASURER CITY OF PITTSBURGH,DEPT OF GENERAL SERVICES,604 CITY COUNTY BLDG,PITTSBURGH,PA,15219,"  3,348.00 "
86,"Senior Vice Chancellor, Business and Operations",7100,111567,TREASURER CITY OF PITTSBURGH,DEPT OF GENERAL SERVICES,604 CITY COUNTY BLDG,PITTSBURGH,PA,15219,"  7,816.00 "
67,Facilities Management,6000,561781,TREE MENDOUS LLC,4373 WILDWOOD SAMPLE ROAD,,ALLISON PARK,PA,15101,"  20,079.00 "
34,Graduate School of Public Health,6000,260929,TREEAGE SOFTWARE INC,1075 MAIN ST,,WILLIAMSTOWN,MA,01267,"  2,250.00 "
35,School of Medicine,6000,260929,TREEAGE SOFTWARE INC,1075 MAIN ST,,WILLIAMSTOWN,MA,01267,"  1,060.00 "
01,Chancellor,6400,349249,"TREGASKIS, SHARON R",454 OLD 76 ROAD,,BROOKTONDALE,NY,14817,"  5,600.00 "
80,Athletics,6000,534242,TRESONA MULTIMEDIA LLC,BOX 477 -7349 N VIA PASEO DEL SUR STE 51,,SCOTTSDALE,AZ,85258,"  2,870.00 "
55,University of Pittsburgh Cancer Institute,6000,117626,TREVIGEN INC,PO BOX 7328,,GAITHERSBURG,MD,20898-9938,"  1,266.00 "
80,Athletics,6000,339520,TRI C CLUB SUPPLY,32615 PARK LANE,,GARDEN CITY,MI,48135-1528,"  2,929.00 "
92,Business Operations,6000,314879,TRI STAR MOTORS INC,930 RT 22,BOX 307,BLAIRSVILLE,PA,15717,"  119,034.00 "
01,Chancellor,7140,423817,TRI STATE FLOORING INC,1206 WESTERN AVE 4TH FL,PO BOX 99187,PITTSBURGH,PA,15233,"  1,112.00 "
67,Facilities Management,6000,423817,TRI STATE FLOORING INC,1206 WESTERN AVE 4TH FL,PO BOX 99187,PITTSBURGH,PA,15233,"  17,284.00 "
67,Facilities Management,7135,423817,TRI STATE FLOORING INC,1206 WESTERN AVE 4TH FL,PO BOX 99187,PITTSBURGH,PA,15233,"  25,014.00 "
42,Greensburg Campus,7100,423817,TRI STATE FLOORING INC,1206 WESTERN AVE 4TH FL,PO BOX 99187,PITTSBURGH,PA,15233,"  7,625.00 "
21,Katz Graduate School of Business,6400,423817,TRI STATE FLOORING INC,1206 WESTERN AVE 4TH FL,PO BOX 99187,PITTSBURGH,PA,15233,"  1,266.00 "
21,Katz Graduate School of Business,7140,423817,TRI STATE FLOORING INC,1206 WESTERN AVE 4TH FL,PO BOX 99187,PITTSBURGH,PA,15233,"  1,070.00 "
06,Kenneth P. Dietrich School of Arts and Sciences,7140,423817,TRI STATE FLOORING INC,1206 WESTERN AVE 4TH FL,PO BOX 99187,PITTSBURGH,PA,15233,"  24,425.00 "
78,Learning Research & Development Center,7140,423817,TRI STATE FLOORING INC,1206 WESTERN AVE 4TH FL,PO BOX 99187,PITTSBURGH,PA,15233,"  7,187.00 "
31,School of Dental Medicine,7140,423817,TRI STATE FLOORING INC,1206 WESTERN AVE 4TH FL,PO BOX 99187,PITTSBURGH,PA,15233,"  6,944.00 "
35,School of Medicine,7100,423817,TRI STATE FLOORING INC,1206 WESTERN AVE 4TH FL,PO BOX 99187,PITTSBURGH,PA,15233,"  1,025.00 "
85,School of Medicine Division Administration,7100,423817,TRI STATE FLOORING INC,1206 WESTERN AVE 4TH FL,PO BOX 99187,PITTSBURGH,PA,15233,"  2,270.00 "
85,School of Medicine Division Administration,7135,423817,TRI STATE FLOORING INC,1206 WESTERN AVE 4TH FL,PO BOX 99187,PITTSBURGH,PA,15233,"  7,293.00 "
33,School of Pharmacy,7140,423817,TRI STATE FLOORING INC,1206 WESTERN AVE 4TH FL,PO BOX 99187,PITTSBURGH,PA,15233,"  1,877.00 "
10,Senior Vice Chancellor and Provost,7140,423817,TRI STATE FLOORING INC,1206 WESTERN AVE 4TH FL,PO BOX 99187,PITTSBURGH,PA,15233,"  10,412.00 "
51,University Center for International Studies,7140,423817,TRI STATE FLOORING INC,1206 WESTERN AVE 4TH FL,PO BOX 99187,PITTSBURGH,PA,15233,"  7,915.00 "
55,University of Pittsburgh Cancer Institute,7140,423817,TRI STATE FLOORING INC,1206 WESTERN AVE 4TH FL,PO BOX 99187,PITTSBURGH,PA,15233,"  2,250.00 "
92,Business Operations,7400,231187,TRIB TOTAL MEDIA,PO BOX 8181,,GREENSBURG,PA,15601,"  1,733.00 "
01,Chancellor,6400,231187,TRIB TOTAL MEDIA,PO BOX 8181,,GREENSBURG,PA,15601,"  3,027.00 "
01,Chancellor,6800,231187,TRIB TOTAL MEDIA,PO BOX 8181,,GREENSBURG,PA,15601,"  62,029.00 "
01,Chancellor,7400,231187,TRIB TOTAL MEDIA,PO BOX 8181,,GREENSBURG,PA,15601,"  7,828.00 "
42,Greensburg Campus,6400,231187,TRIB TOTAL MEDIA,PO BOX 8181,,GREENSBURG,PA,15601,"  8,228.00 "
41,Johnstown Campus,6400,231187,TRIB TOTAL MEDIA,PO BOX 8181,,GREENSBURG,PA,15601,"  2,814.00 "
41,Johnstown Campus,6400,111595,TRIBUNE DEMOCRAT,425 LOCUST STREET,POST OFFICE BOX 340,JOHNSTOWN,PA,15907,"  17,682.00 "
39,School of Health & Rehabilition Sciences,6400,263091,TRIBUNE-REVIEW PUBLISHING CO,622 CABIN HILL DR,,GREENSBURG,PA,15601,"  1,025.00 "
44,Bradford Campus,6000,555986,TRI-DIM FILTER CORP,93 INDUSTRIAL DR,,LOUISA,VA,23093,"  7,491.00 "
92,Business Operations,7400,273897,TRILITERAL LLC,100 MAPLE RIDGE DR,,CUMBERLAND,RI,02864-1769,"  6,318.00 "
05,Student Affairs,6000,320199,TRIM AND TASSELS,204 PASSAIC AVE,UNIT 3,FAIRFIELD,NJ,07004,"  1,450.00 "
44,Bradford Campus,6000,443780,TRIMARK SS KEMP,4567 WILLOW PKY,,CLEVELAND,OH,44125,"  2,379.00 "
92,Business Operations,6000,443780,TRIMARK SS KEMP,4567 WILLOW PKY,,CLEVELAND,OH,44125,"  40,763.00 "
92,Business Operations,6000,556112,TRIMARK STRATEGIC,PO BOX 328,,ALBANY,GA,31701,"  13,419.00 "
39,School of Health & Rehabilition Sciences,6000,289506,TRIMECH SOLUTIONS LLC,4461 COX ROAD,SUITE 302,GLEN ALLEN,VA,23060,"  2,194.00 "
23,Swanson School of Engineering,6000,353264,TRION TECHNOLOGY,1025 S 52ND ST,,TEMPE,AZ,85281,"  8,056.00 "
44,Bradford Campus,6000,539167,TRIPIFOODS CASH AND CARY,PCARD,,,PA,165030000,"  1,085.00 "
35,School of Medicine,6000,417604,TRIPLE F FARMS LLC,1173 BUCKS CREEK ROAD,,GILLETT,PA,16925,"  5,281.00 "
92,Business Operations,7100,218651,TRI-STATE FILTER MANUFACTURING CORP,744 EDMOND ST,,PITTSBURGH,PA,15224,"  5,418.00 "
85,School of Medicine Division Administration,7100,111586,TRI-STATE MEDICAL EQUIPMENT CO INC,313 FREEPORT RD,,PITTSBURGH,PA,15215,"  3,303.00 "
67,Facilities Management,6000,563439,TRI-STATE OFFICE FUNITURE,1 SEXTON ROAD,,MCKEES ROCKS,PA,15136,"  29,720.00 "
92,Business Operations,7400,569137,TRUE BRANDS,154 N 35TH STREET,,SEATTLE,WA,98103,"  1,307.00 "
92,Business Operations,7400,559253,TRUE FABRICATIONS,PCARD,,,DC,202300000,"  1,165.00 "
31,School of Dental Medicine,6000,112892,TRUE FIT SOLUTIONS INC,215 EXECUTIVE DR,SUITE 202,CRANBERRY TWP,PA,16066,"  10,375.00 "
31,School of Dental Medicine,6400,112892,TRUE FIT SOLUTIONS INC,215 EXECUTIVE DR,SUITE 202,CRANBERRY TWP,PA,16066,"  16,000.00 "
31,School of Dental Medicine,6800,112892,TRUE FIT SOLUTIONS INC,215 EXECUTIVE DR,SUITE 202,CRANBERRY TWP,PA,16066,"  12,000.00 "
32,School of Nursing,6400,112892,TRUE FIT SOLUTIONS INC,215 EXECUTIVE DR,SUITE 202,CRANBERRY TWP,PA,16066,"  16,600.00 "
01,Chancellor,6400,558065,TRUE NORTH EDITING LLC,815 N 13TH ST,,MANITOWOC,WI,54220,"  13,588.00 "
06,Kenneth P. Dietrich School of Arts and Sciences,6400,483686,"TRUMPENER, KATHERINE MARIA",614 CHAPEL STREET,,NEW HAVEN,CT,06511,"  1,000.00 "
67,Facilities Management,6000,494488,TRUPAR AMERICA INC,160 WILSON RD,,BENTLEYVILLE,PA,15314,"  1,297.00 "
06,Kenneth P. Dietrich School of Arts and Sciences,6000,111615,TRUST FRANKLIN PRESS CO,41 TERMINAL WAY,,PITTSBURGH,PA,15219-1286,"  4,096.00 "
21,Katz Graduate School of Business,6000,111619,TRUSTEES OF THE UNIVERSITY OF PENNSYLVAN,C/O GLENDA REYNOLDS,382 W STREET RD,KENNETT SQUARE,PA,19348,"  59,630.00 "
30,"Senior Vice Chancellor, Health Sciences",6500,357254,TRUVEN HEALTH ANALYTICS INC,777 EAST EISENHOWER PARKWAY,TRUVEN HEALTH ANALYTICS INC,ANN ARBOR,MI,48108,"  522,238.00 "
87,Chief Financial Officer,6000,554197,TRYP BY WYNDHAM KOLN CITY CENTER,PCARD,,,IL,606490000,"  15,870.00 "
35,School of Medicine,7700,528562,"TSANG, WAI LOK",PO BOX 4607,,ANN ARBOR,MI,48104,"  1,360.00 "
86,"Senior Vice Chancellor, Business and Operations",6000,141793,TSI INC,134 FIFTH STREET,,CAMBRIDGE,MA,02141,"  2,585.00 "
54,General Counsel,6400,113456,TUCKER ARENSBERG PC,ASST DIRECTOR RESEARCH,133 S 36TH ST,PHILADELPHIA,PA,19104,"  22,899.00 "
10,Senior Vice Chancellor and Provost,6400,111630,TUFTS UNIVERSITY,C/O DANIEL DAVID KARP MD,750 WASHINGTON ST,BOSTON,MA,02111,"  26,482.00 "
10,Senior Vice Chancellor and Provost,6900,133320,TUITION EXCHANGE INC,"3 BETHESDA METRO CTR, SUITE 700",,BETHESDA,MD,20814,"  3,300.00 "
06,Kenneth P. Dietrich School of Arts and Sciences,6000,111634,TULANE UNIVERSITY,TULANE NATIONAL PRIMATE RES. CTR,18703 THREE RIVERS RD,CONVINGTON,LA,70433,"  3,408.00 "
23,Swanson School of Engineering,6400,569106,"TULL, RENETTA G",1110 TOWN CENTER DRIVE #415,,ODENTON,MD,21113,"  1,500.00 "
85,School of Medicine Division Administration,6400,326530,TURFMASTER INC,1353 E HOOKSTOWN GRADE RD,,CLINTON,PA,15026,"  15,620.00 "
85,School of Medicine Division Administration,7135,326530,TURFMASTER INC,1353 E HOOKSTOWN GRADE RD,,CLINTON,PA,15026,"  10,280.00 "
44,Bradford Campus,6000,555161,TURKISH AIRLINES,PCARD,,,,441000000,"  2,109.00 "
22,School of Education,7400,111639,TURNER DAIRY FARMS INC,1049 JEFFERSON RD,,PITTSBURGH,PA,15235,"  14,376.00 "
06,Kenneth P. Dietrich School of Arts and Sciences,6000,551654,TURNING STAR INC,600 WILLOW TREE ROAD,,LEONIA,NJ,07605,"  3,150.00 "
92,Business Operations,7400,308483,TURNING TECHNOLOGIES LLC,TURNING TECH 714472,PO BOX 714472,COLUMBUS,OH,43271-4472,"  43,550.00 "
92,Business Operations,7400,111645,TURTLE CREEK SPORTSWEAR,1397 FREY ROAD,,PITTSBURGH,PA,15235,"  248,675.00 "
42,Greensburg Campus,7400,111645,TURTLE CREEK SPORTSWEAR,1397 FREY ROAD,,PITTSBURGH,PA,15235,"  5,152.00 "
42,Greensburg Campus,7100,111646,TUSCANO-MAHER ROOFING INC,RR 3 BOX 29,,SALTBURG,PA,15681,"  9,695.00 "
01,Chancellor,6400,525673,TVEYES INC,1150 POST ROAD,,FAIRFIELD,CT,06824,"  3,950.00 "
35,School of Medicine,6000,111650,TWENTIETH CENTURY CLUB,4201 BIGELOW BLVD,,PITTSBURGH,PA,15213,"  2,666.00 "
80,Athletics,6000,558163,TWO THUMBS UP TRANSPORTATION LLC,PCARD,,,IL,600760000,"  2,053.00 "
92,Business Operations,7400,520710,TWO WAY RADIO GEAR INC,PCARD,,,FL,349450000,"  1,014.00 "
92,Business Operations,7400,335292,TWOS COMPANY INC,30 WARREN PLACE,,MT VERNON,NY,10550,"  5,039.00 "
